ID;RELEASE;URL;DOWNLOAD LINK;COMPONENT;DESCRIPTION;MD5;S3 PATH;LAST UPDATED;SAP RELEASE DATE;COMMENT
S4HANA21_FOUNDATIONS_EXPORT_PART6;S4HANA21_FND;https://me.sap.com/softwarecenter/object/0030000001438862021;https://softwaredownloads.sap.com/file/0030000001438862021;EXPORT_PART6;S4FND106_INST_EXPORT_6.zip;bc641f4a6fdadbb51df4b48cdeb38900860b9c2cada0e6ff10a7291369dd6faf;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;24.08.23;;
S4HANA21_FOUNDATIONS_EXPORT_PART7;S4HANA21_FND;https://me.sap.com/softwarecenter/object/0030000001438872021;https://softwaredownloads.sap.com/file/0030000001438872021;EXPORT_PART7;S4FND106_INST_EXPORT_7.zip;efaee433f1877b81206c652d8abd63692fef8df0366527dcf8595004055ef763;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;24.08.23;;
S4HANA21_FOUNDATIONS_EXPORT_PART8;S4HANA21_FND;https://me.sap.com/softwarecenter/object/0030000001438882021;https://softwaredownloads.sap.com/file/0030000001438882021;EXPORT_PART8;S4FND106_INST_EXPORT_8.zip;6d63f5e66ba7a2e4fcdfce4a4f55345718c282854821877d7b54026c271377c6;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;24.08.23;;
S4HANA21_FOUNDATIONS_KERNEL_IGSEXE;S4HANA21_FND;https://me.sap.com/softwarecenter/object/0020000000632872023;https://softwaredownloads.sap.com/file/0020000000632872023;KERNEL_IGSEXE;igsexe_3-70005417.sar;c92e7ed27bd33c9e416a45e363032baad84039bf958f4a182e85b099be3fe377;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;26.05.23;SAP-Kernel 789 PL 100 -> IGS 781 PL 3
S4HANA21_FOUNDATIONS_KERNEL_IGSHELPER;S4HANA21_FND;https://me.sap.com/softwarecenter/object/0020000000703122018;https://softwaredownloads.sap.com/file/0020000000703122018;KERNEL_IGSHELPER;igshelper_17-10010245.sar - SAP IGS Fonts and Textures;bc405afc4f8221aa1a10a8bc448f8afd9e4e00111100c5544097240c57c99732;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;12.04.18;IGSHELPER LATEST
S4HANA21_FOUNDATIONS_KERNEL_SAPEXE;S4HANA21_FND;https://me.sap.com/softwarecenter/object/0020000000449852024;https://softwaredownloads.sap.com/file/0020000000449852024;KERNEL_SAPEXE;SAPEXE_201-70006642.SAR;6870163f42419f65c52bc771398ce25811ebc58be5cf55d05bd99cee9843b5f0;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;23.04.24;18.04.24;SAP KERNEL 7.89 PL 201 64-BIT UNICODE -> IGS 781 PL 3
S4HANA21_FOUNDATIONS_KERNEL_SAPEXEDB;S4HANA21_FND;https://me.sap.com/softwarecenter/object/0020000000450002024;https://softwaredownloads.sap.com/file/0020000000450002024;KERNEL_SAPEXEDB;SAPEXEDB_201-70006641.SAR;88995e74424e648160538967fd5e9be614be7ee863eb1503ae77da1794f1fb79;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.04.24;18.04.24;SAP KERNEL 7.89 PL 201 64-BIT UNICODE -> IGS 781 PL 3
S4HANA21_FOUNDATIONS_KERNEL_SAPHOSTAGENT;S4HANA21_FND;https://me.sap.com/softwarecenter/object/0020000000867792023;https://softwaredownloads.sap.com/file/0020000000867792023;KERNEL_SAPHOSTAGENT;SAPHOSTAGENT61_61-80004822.SAR - SAP HOST AGENT 7.22 SP61;280c13ca76d3b2fb1aba5cccdff9b9e3ae7988f6ca5f2553563fd2360dc8f688;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;19.07.23;SAPHOSTAGENT LATEST
S4HANA22_FOUNDATIONS_SAPCAR;S4HANA22_FND;https://me.sap.com/softwarecenter/object/0020000000098642022;https://softwaredownloads.sap.com/file/0020000000098642022;SAPCAR;SAPCAR_1115-70006178.EXE;765412436934362cc5497e3d659fbb78be91093a091c11ec4fbe84dfb415a0e5;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/SAPCAR;24.08.23;27.01.22;SAPCAR LATEST
S4HANA22_FOUNDATIONS_SWPM;S4HANA22_FND;https://me.sap.com/softwarecenter/object/0020000001004962025;https://softwaredownloads.sap.com/file/0020000001004962025;SWPM;SWPM20SP21_4-80003424.SAR;44364d59f9a0b882459688d40839505528171b03ce8203561e285c5fff4d39a9;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/SWPM;18.09.25;18.09.25;SWPM 2 LATEST
S4HANA22_FOUNDATIONS_RDB;S4HANA22_FND;https://me.sap.com/softwarecenter/object/0030000000292872025;https://softwaredownloads.sap.com/file/0030000000292872025;RDB;51058712.ZIP - SAP HANA Platform Edt. 2.0 SPS07 rev79.02 Linux x86_64;318b9a796ad4226369b7990bf898d7b1f0cebe7c49f88a542fa9e3e60e5558ca;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/RDB;20.03.25;14.03.25;HANA LATEST
S4HANA22_FOUNDATIONS_RDBCLIENT;S4HANA22_FND;https://me.sap.com/softwarecenter/object/0020000000516362023;https://softwaredownloads.sap.com/file/0020000000516362023;RDBCLIENT;IMDB_CLIENT20_016_26-80002082.SAR - SAP HANA CLient 2.16;d238143b22ab5976221ab7d89b097690dd7af9fc75445c1f78eeb7196c569ca4;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/RDBCLIENT;24.08.23;28.04.23;HANA CLIENT LATEST
S4HANA22_FOUNDATIONS_EXPORT_PART1;S4HANA22_FND;https://me.sap.com/softwarecenter/object/0030000001310152022;https://softwaredownloads.sap.com/file/0030000001310152022;EXPORT_PART1;S4FND107_INST_EXPORT_1.zip;56a6edd18c7ee766c9c126b7b98de24bcba4b488f2aed10d060732be8ce8bd7b;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;24.08.23;;
S4HANA22_FOUNDATIONS_EXPORT_PART2;S4HANA22_FND;https://me.sap.com/softwarecenter/object/0030000001310162022;https://softwaredownloads.sap.com/file/0030000001310162022;EXPORT_PART2;S4FND107_INST_EXPORT_2.zip;0217868e4a1299c21cb59909a398219878f061b434cb65ab03ca4c7a0056f17e;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;24.08.23;;
S4HANA22_FOUNDATIONS_EXPORT_PART3;S4HANA22_FND;https://me.sap.com/softwarecenter/object/0030000001310182022;https://softwaredownloads.sap.com/file/0030000001310182022;EXPORT_PART3;S4FND107_INST_EXPORT_3.zip;38c7fea39c8579f98e3217e42ba87a2c44181209d67916dd427596e8a565123a;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;24.08.23;;
S4HANA22_FOUNDATIONS_EXPORT_PART4;S4HANA22_FND;https://me.sap.com/softwarecenter/object/0030000001310192022;https://softwaredownloads.sap.com/file/0030000001310192022;EXPORT_PART4;S4FND107_INST_EXPORT_4.zip;03cc360fb8bc515307f758790858930a09dfd8262ab4da0ae31f61d7139ff730;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;24.08.23;;
S4HANA22_FOUNDATIONS_EXPORT_PART5;S4HANA22_FND;https://me.sap.com/softwarecenter/object/0030000001310212022;https://softwaredownloads.sap.com/file/0030000001310212022;EXPORT_PART5;S4FND107_INST_EXPORT_5.zip;b946c382cf40625f44f4f17b594f2050f6525a83946ac13d9b4cfea0e47b91eb;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;24.08.23;;
S4HANA22_FOUNDATIONS_EXPORT_PART6;S4HANA22_FND;https://me.sap.com/softwarecenter/object/0030000001310222022;https://softwaredownloads.sap.com/file/0030000001310222022;EXPORT_PART6;S4FND107_INST_EXPORT_6.zip;4ca7c8cfc184e518daf7c01482ea7b20ae5b91bbd1f34e1b8a2bf5c80a13b87b;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;24.08.23;;
S4HANA22_FOUNDATIONS_EXPORT_PART7;S4HANA22_FND;https://me.sap.com/softwarecenter/object/0030000001310272022;https://softwaredownloads.sap.com/file/0030000001310272022;EXPORT_PART7;S4FND107_INST_EXPORT_7.zip;12f110dbe70c1bc50276d5a20715a93aef2a66749e17667535380919794c4b90;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;24.08.23;;
S4HANA22_FOUNDATIONS_EXPORT_PART8;S4HANA22_FND;https://me.sap.com/softwarecenter/object/0030000001310292022;https://softwaredownloads.sap.com/file/0030000001310292022;EXPORT_PART8;S4FND107_INST_EXPORT_8.zip;fe60f51145f8e148bece4763b096aeea5af21b50840d761ee4ee717e3347342c;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;24.08.23;;
S4HANA22_FOUNDATIONS_EXPORT_PART9;S4HANA22_FND;https://me.sap.com/softwarecenter/object/0030000001310302022;https://softwaredownloads.sap.com/file/0030000001310302022;EXPORT_PART9;S4FND107_INST_EXPORT_9.zip;08d38e9fac481f2f920c27ace1248501aeed4c96e33f2e1b0bcde87b1298738f;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;24.08.23;;
S4HANA22_FOUNDATIONS_KERNEL_IGSEXE;S4HANA22_FND;https://me.sap.com/softwarecenter/object/0020000000632872023;https://softwaredownloads.sap.com/file/0020000000632872023;KERNEL_IGSEXE;igsexe_3-70005417.sar;c92e7ed27bd33c9e416a45e363032baad84039bf958f4a182e85b099be3fe377;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;26.05.23;SAP-Kernel 789 PL 100 -> IGS 781 PL 3
S4HANA22_FOUNDATIONS_KERNEL_IGSHELPER;S4HANA22_FND;https://me.sap.com/softwarecenter/object/0020000000703122018;https://softwaredownloads.sap.com/file/0020000000703122018;KERNEL_IGSHELPER;igshelper_17-10010245.sar - SAP IGS Fonts and Textures;bc405afc4f8221aa1a10a8bc448f8afd9e4e00111100c5544097240c57c99732;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;12.04.18;IGSHELPER LATEST
S4HANA22_FOUNDATIONS_KERNEL_SAPEXE;S4HANA22_FND;https://me.sap.com/softwarecenter/object/0020000000449852024;https://softwaredownloads.sap.com/file/0020000000449852024;KERNEL_SAPEXE;SAPEXE_201-70006642.SAR;6870163f42419f65c52bc771398ce25811ebc58be5cf55d05bd99cee9843b5f0;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;23.04.24;18.04.24;SAP KERNEL 7.89 PL 201 64-BIT UNICODE -> IGS 781 PL 3
S4HANA22_FOUNDATIONS_KERNEL_SAPEXEDB;S4HANA22_FND;https://me.sap.com/softwarecenter/object/0020000000450002024;https://softwaredownloads.sap.com/file/0020000000450002024;KERNEL_SAPEXEDB;SAPEXEDB_201-70006641.SAR;88995e74424e648160538967fd5e9be614be7ee863eb1503ae77da1794f1fb79;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.04.24;18.04.24;SAP KERNEL 7.89 PL 201 64-BIT UNICODE -> IGS 781 PL 3
S4HANA22_FOUNDATIONS_KERNEL_SAPHOSTAGENT;S4HANA22_FND;https://me.sap.com/softwarecenter/object/0020000000867792023;https://softwaredownloads.sap.com/file/0020000000867792023;KERNEL_SAPHOSTAGENT;SAPHOSTAGENT61_61-80004822.SAR - SAP HOST AGENT 7.22 SP61;280c13ca76d3b2fb1aba5cccdff9b9e3ae7988f6ca5f2553563fd2360dc8f688;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;19.07.23;SAPHOSTAGENT LATEST
S4HANA23_FOUNDATIONS_SAPCAR;S4HANA23_FND;https://me.sap.com/softwarecenter/object/0020000000098642022;https://softwaredownloads.sap.com/file/0020000000098642022;SAPCAR;SAPCAR_1115-70006178.EXE;765412436934362cc5497e3d659fbb78be91093a091c11ec4fbe84dfb415a0e5;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/SAPCAR;24.08.23;27.01.22;SAPCAR LATEST
S4HANA23_FOUNDATIONS_SWPM;S4HANA23_FND;https://me.sap.com/softwarecenter/object/0020000001004962025;https://softwaredownloads.sap.com/file/0020000001004962025;SWPM;SWPM20SP21_4-80003424.SAR;44364d59f9a0b882459688d40839505528171b03ce8203561e285c5fff4d39a9;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/SWPM;18.09.25;18.09.25;SWPM 2 LATEST
S4HANA23_FOUNDATIONS_RDB;S4HANA23_FND;https://me.sap.com/softwarecenter/object/0030000000292872025;https://softwaredownloads.sap.com/file/0030000000292872025;RDB;51058712.ZIP - SAP HANA Platform Edt. 2.0 SPS07 rev79.02 Linux x86_64;318b9a796ad4226369b7990bf898d7b1f0cebe7c49f88a542fa9e3e60e5558ca;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/RDB;20.03.25;14.03.25;HANA LATEST
S4HANA23_FOUNDATIONS_RDBCLIENT;S4HANA23_FND;https://me.sap.com/softwarecenter/object/0020000000516362023;https://softwaredownloads.sap.com/file/0020000000516362023;RDBCLIENT;IMDB_CLIENT20_016_26-80002082.SAR - SAP HANA CLient 2.16;d238143b22ab5976221ab7d89b097690dd7af9fc75445c1f78eeb7196c569ca4;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/RDBCLIENT;24.08.23;28.04.23;HANA CLIENT LATEST
S4HANA23_FOUNDATIONS_EXPORT_PART1;S4HANA23_FND;https://me.sap.com/softwarecenter/object/0030000001162342023;https://softwaredownloads.sap.com/file/0030000001162342023;EXPORT_PART1;S4FND108_INST_EXPORT_1.zip;d67c5779c24a75dfe2adece50de149df69d1d1b19d893e874ac3d031e591c524;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;07.03.24;26.09.23;
S4HANA23_FOUNDATIONS_EXPORT_PART2;S4HANA23_FND;https://me.sap.com/softwarecenter/object/0030000001162362023;https://softwaredownloads.sap.com/file/0030000001162362023;EXPORT_PART2;S4FND108_INST_EXPORT_2.zip;d5c84b124e0a2a9fcc0efd947aa21350fe1e849f0dfba8f6c1551f734e5a9c79;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;07.03.24;26.09.23;
S4HANA23_FOUNDATIONS_EXPORT_PART3;S4HANA23_FND;https://me.sap.com/softwarecenter/object/0030000001162372023;https://softwaredownloads.sap.com/file/0030000001162372023;EXPORT_PART3;S4FND108_INST_EXPORT_3.zip;d51dab23923450201786a9c550087fdb81b777444e70899edb5e0de3b28a5b1f;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;07.03.24;26.09.23;
S4HANA23_FOUNDATIONS_EXPORT_PART4;S4HANA23_FND;https://me.sap.com/softwarecenter/object/0030000001162392023;https://softwaredownloads.sap.com/file/0030000001162392023;EXPORT_PART4;S4FND108_INST_EXPORT_4.zip;f026c2737539a10eaa85b4ef31edb668cfe5e028fa5fa27cc63b6a7c953bbce5;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;07.03.24;26.09.23;
S4HANA23_FOUNDATIONS_EXPORT_PART5;S4HANA23_FND;https://me.sap.com/softwarecenter/object/0030000001162422023;https://softwaredownloads.sap.com/file/0030000001162422023;EXPORT_PART5;S4FND108_INST_EXPORT_5.zip;d4a86a76eb90d28456a8e3c0cd066c95f877975dcdc673daf09ebed102ce825d;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;07.03.24;26.09.23;
S4HANA23_FOUNDATIONS_EXPORT_PART6;S4HANA23_FND;https://me.sap.com/softwarecenter/object/0030000001162442023;https://softwaredownloads.sap.com/file/0030000001162442023;EXPORT_PART6;S4FND108_INST_EXPORT_6.zip;dcf0816e57fb692b02a825da36a362fa461e0e986c12153a1d4fc4e25578af70;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;07.03.24;26.09.23;
S4HANA23_FOUNDATIONS_EXPORT_PART7;S4HANA23_FND;https://me.sap.com/softwarecenter/object/0030000001162452023;https://softwaredownloads.sap.com/file/0030000001162452023;EXPORT_PART7;S4FND108_INST_EXPORT_7.zip;dceeabf979bcff9cf9bab9415bdaa746131059492fc49fc32a7fbc01b09a9d89;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;07.03.24;26.09.23;
S4HANA23_FOUNDATIONS_EXPORT_PART8;S4HANA23_FND;https://me.sap.com/softwarecenter/object/0030000001162482023;https://softwaredownloads.sap.com/file/0030000001162482023;EXPORT_PART8;S4FND108_INST_EXPORT_8.zip;3938dfbd1e59d70914720fb59f567d34ad4cbc70431880831e284676e0798918;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;07.03.24;26.09.23;
S4HANA23_FOUNDATIONS_EXPORT_PART9;S4HANA23_FND;https://me.sap.com/softwarecenter/object/0030000001162502023;https://softwaredownloads.sap.com/file/0030000001162502023;EXPORT_PART9;S4FND108_INST_EXPORT_9.zip;3db16259c0b27bd18902a14c2f831b95e4ef71fd192452440d60ffe62687c1ca;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;07.03.24;26.09.23;
S4HANA23_FOUNDATIONS_KERNEL_IGSEXE;S4HANA23_FND;https://me.sap.com/softwarecenter/object/0020000000632872023;https://softwaredownloads.sap.com/file/0020000000632872023;KERNEL_IGSEXE;igsexe_3-70005417.sar;c92e7ed27bd33c9e416a45e363032baad84039bf958f4a182e85b099be3fe377;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;26.05.23;SAP-Kernel 789 PL 100 -> IGS 781 PL 3
S4HANA23_FOUNDATIONS_KERNEL_IGSHELPER;S4HANA23_FND;https://me.sap.com/softwarecenter/object/0020000000703122018;https://softwaredownloads.sap.com/file/0020000000703122018;KERNEL_IGSHELPER;igshelper_17-10010245.sar - SAP IGS Fonts and Textures;bc405afc4f8221aa1a10a8bc448f8afd9e4e00111100c5544097240c57c99732;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;12.04.18;IGSHELPER LATEST
S4HANA23_FOUNDATIONS_KERNEL_SAPEXE;S4HANA23_FND;https://me.sap.com/softwarecenter/object/0020000001285172023;https://softwaredownloads.sap.com/file/0020000001285172023;KERNEL_SAPEXE;SAPEXE_60-70007807.SAR;a91683a68ca27f1ce4d509fad190d3b52f91087d957ca9798d18caf7d27b6205;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;07.03.24;23.10.23;SAP-Kernel 793 PL 60 -> IGS 781 PL 3
S4HANA23_FOUNDATIONS_KERNEL_SAPEXEDB;S4HANA23_FND;https://me.sap.com/softwarecenter/object/0020000001285162023;https://softwaredownloads.sap.com/file/0020000001285162023;KERNEL_SAPEXEDB;SAPEXEDB_60-70007806.SAR;f45d781c6e11894e6b14f7781a87481c81641c470b7c3b089a90747da4255c3a;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;07.03.24;23.10.23;SAP-Kernel 793 PL 60 -> IGS 781 PL 3
S4HANA23_FOUNDATIONS_KERNEL_SAPHOSTAGENT;S4HANA23_FND;https://me.sap.com/softwarecenter/object/0020000000867792023;https://softwaredownloads.sap.com/file/0020000000867792023;KERNEL_SAPHOSTAGENT;SAPHOSTAGENT61_61-80004822.SAR - SAP HOST AGENT 7.22 SP61;280c13ca76d3b2fb1aba5cccdff9b9e3ae7988f6ca5f2553563fd2360dc8f688;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;19.07.23;SAPHOSTAGENT LATEST
SOLMAN72_SAPCAR;SOLMAN72;https://me.sap.com/softwarecenter/object/0020000000098642022;https://softwaredownloads.sap.com/file/0020000000098642022;SAPCAR;SAPCAR_1115-70006178.EXE;765412436934362cc5497e3d659fbb78be91093a091c11ec4fbe84dfb415a0e5;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/SAPCAR;24.08.23;27.01.22;SAPCAR LATEST
SOLMAN72_SWPM;SOLMAN72;https://me.sap.com/softwarecenter/object/0020000001005192025;https://softwaredownloads.sap.com/file/0020000001005192025;SWPM;SWPM10SP44_4-20009701.SAR;4ebbb74902f9a9d9af9fd6976b8b2b9d881eaa02df1f2a264554d61ebc2faa77;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/SWPM;18.09.25;18.09.25;SWPM 1 LATEST
SOLMAN72_RDB;SOLMAN72;https://me.sap.com/softwarecenter/object/0030000000292872025;https://softwaredownloads.sap.com/file/0030000000292872025;RDB;51058712.ZIP - SAP HANA Platform Edt. 2.0 SPS07 rev79.02 Linux x86_64;318b9a796ad4226369b7990bf898d7b1f0cebe7c49f88a542fa9e3e60e5558ca;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/RDB;20.03.25;14.03.25;HANA LATEST
SOLMAN72_RDBCLIENT;SOLMAN72;https://me.sap.com/softwarecenter/object/0020000000516362023;https://softwaredownloads.sap.com/file/0020000000516362023;RDBCLIENT;IMDB_CLIENT20_016_26-80002082.SAR - SAP HANA CLient 2.16;d238143b22ab5976221ab7d89b097690dd7af9fc75445c1f78eeb7196c569ca4;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/RDBCLIENT;24.08.23;28.04.23;HANA CLIENT LATEST
SOLMAN72_EXPORT_PART1;SOLMAN72;https://me.sap.com/softwarecenter/object/0030000000222342021;https://softwaredownloads.sap.com/file/0030000000222342021;EXPORT_PART1;51054655_1.ZIP;66146ff62acb7ef2d99f13eaa4cb71b63e51a0dd35591ac80484ffb890e3e7e4;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;24.08.23;;
SOLMAN72_EXPORT_PART2;SOLMAN72;https://me.sap.com/softwarecenter/object/0030000000222362021;https://softwaredownloads.sap.com/file/0030000000222362021;EXPORT_PART2;51054655_2.ZIP;b5ea2e9024db3bfe50ce422652f04194b7af4f8fdea7f42809f8e44ea546d6ab;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;24.08.23;;
SOLMAN72_EXPORT_PART3;SOLMAN72;https://me.sap.com/softwarecenter/object/0030000000222352021;https://softwaredownloads.sap.com/file/0030000000222352021;EXPORT_PART3;51054655_3.ZIP;178ed3a7bc50c82a9ba2d7dafb183c8f4721f3dcad5a8d89d84f8e409ee1e3db;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;24.08.23;;
SOLMAN72_EXPORT_PART4;SOLMAN72;https://me.sap.com/softwarecenter/object/0030000000221892021;https://softwaredownloads.sap.com/file/0030000000221892021;EXPORT_PART4;51054655_4.ZIP;09bc876af4ddb19736e2ef9c58ec10915b8db1cdcd647f56701b6a0537069b7b;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/EXPORT;24.08.23;;
SOLMAN72_KERNEL_IGSEXE;SOLMAN72;https://me.sap.com/softwarecenter/object/0020000001441202023;https://softwaredownloads.sap.com/file/0020000001441202023;KERNEL_IGSEXE;igsexe_4-80007786.sar;3c5abc7634913b4adcc070f07a50852655ed84dc49dd00f0c334ca5efd606092;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;29.11.23;29.11.23;SAP-Kernel 7.54 PL 200 -> IGS 754 PL4
SOLMAN72_KERNEL_IGSHELPER;SOLMAN72;https://me.sap.com/softwarecenter/object/0020000000703122018;https://softwaredownloads.sap.com/file/0020000000703122018;KERNEL_IGSHELPER;igshelper_17-10010245.sar - SAP IGS Fonts and Textures;bc405afc4f8221aa1a10a8bc448f8afd9e4e00111100c5544097240c57c99732;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;12.04.18;IGSHELPER LATEST
SOLMAN72_KERNEL_SAPEXE;SOLMAN72;https://me.sap.com/softwarecenter/object/0020000000754522023;https://softwaredownloads.sap.com/file/0020000000754522023;KERNEL_SAPEXE;SAPEXE_200-80007612.SAR - Kernel I 754 PL 200 unicode;2c5ad8b40ebbeebada52bc07268e862529cdf2da5acdd66d8367b8c98b7aa286;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;30.11.23;26.06.23;SAP-Kernel 7.54 PL 200 -> IGS 754 PL4
SOLMAN72_KERNEL_SAPEXEDB;SOLMAN72;https://me.sap.com/softwarecenter/object/0020000000754442023;https://softwaredownloads.sap.com/file/0020000000754442023;KERNEL_SAPEXEDB;SAPEXEDB_200-80007611.SAR - Kernel II 754 PL 200 unicode;02f3816878a70e9490ad6661559d8e90d618128cf027504586c4fdb69013446d;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;26.06.23;SAP-Kernel 7.54 PL 200 -> IGS 754 PL4
SOLMAN72_KERNEL_SAPHOSTAGENT;SOLMAN72;https://me.sap.com/softwarecenter/object/0020000000867792023;https://softwaredownloads.sap.com/file/0020000000867792023;KERNEL_SAPHOSTAGENT;SAPHOSTAGENT61_61-80004822.SAR - SAP HOST AGENT 7.22 SP61;280c13ca76d3b2fb1aba5cccdff9b9e3ae7988f6ca5f2553563fd2360dc8f688;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;19.07.23;SAPHOSTAGENT LATEST
SOLMAN72_KERNEL_SAPJVM;SOLMAN72;https://me.sap.com/softwarecenter/object/0020000000867522023;https://softwaredownloads.sap.com/file/0020000000867522023;KERNEL_SAPJVM;SAPJVM8_95-80000202.SAR;e01428dc295b516503b17a383d140f3ede027d4f483214f6b4eab83a428379f8;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/KERNEL;24.08.23;19.07.23;SAPJVM8 PL 95
SOLMAN72_ASE_SAPCAR;SOLMAN72_ASE;https://me.sap.com/softwarecenter/object/0020000000098642022;https://softwaredownloads.sap.com/file/0020000000098642022;SAPCAR;SAPCAR_1115-70006178.EXE;765412436934362cc5497e3d659fbb78be91093a091c11ec4fbe84dfb415a0e5;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/SAPCAR;24.08.23;27.01.22;SAPCAR LATEST
SOLMAN72_ASE_SWPM;SOLMAN72_ASE;https://me.sap.com/softwarecenter/object/0020000001005192025;https://softwaredownloads.sap.com/file/0020000001005192025;SWPM;SWPM10SP44_4-20009701.SAR;4ebbb74902f9a9d9af9fd6976b8b2b9d881eaa02df1f2a264554d61ebc2faa77;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/SWPM;18.09.25;18.09.25;SWPM 1 LATEST
SOLMAN72_ASE_RDB;SOLMAN72_ASE;https://me.sap.com/softwarecenter/object/0030000000826872024;https://softwaredownloads.sap.com/file/0030000000826872024;RDB;SAP ASE 16.0.04.06 HF1 RDBMS Linux on x86_64 64bit;bc986bc6754129e086fbc0d7143f31e49a30935f6275eb445cb63f3dfb5731f9;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/RDB;27.08.24;17.07.24;ASE LATEST
SOLMAN72_ASE_RDBCLIENT;SOLMAN72_ASE;https://me.sap.com/softwarecenter/object/0020000000550572024;https://softwaredownloads.sap.com/file/0020000000550572024;RDBCLIENT;ASEBC16004P_6-20012477.SAR;6a6c0b710f28b9529526515eb527f5e566de11c0107aeef373dc6ceeb7d9e66c;s3://launchwizard-<AccountID>/<SAP_PRODUCT_ID>/RDBCLIENT;27.08.24;14.05.24;ASE CLIENT LATEST
